"","Date","Day","Action","Protester","State/target","Agent","Event","Country","Location","Issue","Link date","Time","# Protesters","Arrests","Injuries...15","Deaths","Prop. Damage","# State","Injuries...19","State killed","OSD","Source","Story date","No event found"
"2122","29/04/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2123","30/04/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2124","01/05/1983","Sun","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2125","02/05/1983","Mon","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2126","03/05/1983","Tue","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2127","04/05/1983","Wed","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2128","05/05/1983","Thu","riot","Sinn Fein","government","police","100 gasoline bombs; police fire plastic bullets","UK/Northern Ireland","Derry","Sands's death","05/05/1981",NA,101,1,0,0,"Y",101,0,0,102701,"Reuters","05/05/1983",NA
"2129","05/05/1983","Thu","bomb-nd","PIRA","government","UDR","UDR member injured by car bomb","UK/Northern Ireland","Enniskillen","Sands's death","05/05/1981",NA,3,0,0,0,"Y",1,1,0,102701,"Reuters","05/05/1983",NA
"2130","05/05/1983","Thu","demonstration","Sinn Fein","government","police","throw 3 gasoline bombs at police","UK/Northern Ireland","Belfast","Sands's death","05/05/1981",NA,31,0,0,0,"Y",101,0,0,102701,"Reuters","05/05/1983",NA
"2131","05/05/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2132","06/05/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2133","07/05/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2134","08/05/1983","Sun","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2135","09/05/1983","Mon","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2136","10/05/1983","Tue","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2137","11/05/1983","Wed","assassination","PIRA","government","UK troops","kill soldier's wife, would soldier & sister-in-law","UK/Northern Ireland","Derry","Irish unity",NA,NA,2,0,0,0,"Y",3,2,1,102701,"Reuters","11/05/1983",NA
"2138","11/05/1983","Wed","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2139","12/05/1983","Thu","attack","PIRA","government","UK troops","shoot at helicopter; wound soldier","UK/Northern Ireland","Crossmaglen","Irish unity",NA,NA,8,0,0,0,"Y",8,1,0,102701,"Reuters","12/05/1983",NA
"2140","12/05/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2141","13/05/1983","Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2142","13/05/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2143","14/05/1983","Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2144","14/05/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2145","15/05/1983","Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2146","15/05/1983","Sun","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2147","16/05/1983","Mon","assassination","PIRA","government","police","shoot dead a policeman","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","16/05/1983",NA
"2148","16/05/1983","Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2149","16/05/1983","Mon","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2150","17/05/1983","Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2151","17/05/1983","Tue","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2152","18/05/1983","Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2153","18/05/1983","Wed","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2154","19/05/1983","Thu","strike","grocery clerks","firm","Stewarts Supermarkets","strike for higher pay","UK/Northern Ireland","Northern Ireland","wages",NA,NA,1001,0,0,0,"N",0,0,0,550700,"Belfast Telegraph","20/05/1983",NA
"2155","19/05/1983","Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2156","19/05/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2157","20/05/1983","Fri","strike","grocery clerks","firm","Stewarts Supermarkets","strike for higher pay","UK/Northern Ireland","Northern Ireland","wages",NA,NA,1001,0,0,0,"N",0,0,0,550700,"Belfast Telegraph","21/05/1983",NA
"2158","20/05/1983","Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2159","20/05/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2160","21/05/1983","Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2161","21/05/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2162","22/05/1983","Sun","riot","Sinn Fein","government","police","500 gasoline bombs hurled at police","UK/Northern Ireland","Derry","Irish unity",NA,"1:00-3:00",201,0,0,0,"Y",301,2,0,102701,"Reuters","22/05/1983",NA
"2163","22/05/1983","Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2164","22/05/1983","Sun","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2165","23/05/1983","Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2166","23/05/1983","Mon","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2167","24/05/1983","Tue","demonstration","peace activists","government",NA,"women join hands around nuclear bunker","UK/Northern Ireland","Belfast","nuclear disarmament",NA,NA,150,0,0,0,"N",0,0,0,30001,"Reuters","24/05/1983",NA
"2168","24/05/1983","Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2169","24/05/1983","Tue","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2170","25/05/1983","Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2171","25/05/1983","Wed","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2172","26/05/1983","Thu","assassination","PIRA","government","police","shoot dead a policeman","UK/Northern Ireland","Cookstown","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","26/05/1983",NA
"2173","26/05/1983","Thu","assassination","UVF","Catholics",NA,"milkman shot & seriously wounded","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Reuters","26/05/1983",NA
"2174","26/05/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2175","26/05/1983","Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2176","26/05/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2177","27/05/1983","Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2178","27/05/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2179","28/05/1983","Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2180","28/05/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2181","29/05/1983","Sun","riot","Sinn Fein","government","police","350 gasoline bombs exchanged with plastic bullets","UK/Northern Ireland","Derry","Irish unity",NA,"1:00-3:00",101,0,0,0,"Y",101,0,0,102701,"Reuters","29/05/1983",NA
"2182","29/05/1983","Sun","bomb-nd","PIRA","government",NA,"bombs destroy 3 shops","UK/Northern Ireland","Belfast","Irish unity",NA,"3:00",3,0,0,0,"Y",0,0,0,102701,"Reuters","30/05/1983",NA
"2183","29/05/1983","Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2184","29/05/1983","Sun","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2185","30/05/1983","Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2186","30/05/1983","Mon","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2187","31/05/1983","Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2188","31/05/1983","Tue","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2189","01/06/1983","Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2190","01/06/1983","Wed","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2191","02/06/1983","Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2192","02/06/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2193","03/06/1983","Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","03/06/1983",NA
"2194","03/06/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2195","04/06/1983","Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2196","04/06/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2197","05/06/1983","Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2198","05/06/1983","Sun","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2199","06/06/1983","Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2200","06/06/1983","Mon","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2201","07/06/1983","Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2202","07/06/1983","Tue","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2203","08/06/1983","Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2204","08/06/1983","Wed","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2205","09/06/1983","Thu","bomb-nd","PIRA","government","police","hijack gasoline truck & blow it up at police/army station","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,102701,"Reuters","09/06/1983",NA
"2206","09/06/1983","Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2207","09/06/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2208","10/06/1983","Fri","bomb-wd","PIRA","government","UK troops","bomb kills UK soldier","UK/Northern Ireland","Ballymurphy","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,102701,"Reuters","10/06/1983",NA
"2209","10/06/1983","Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2210","10/06/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2211","11/06/1983","Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2212","11/06/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2213","12/06/1983","Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2214","12/06/1983","Sun","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2215","13/06/1983","Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2216","13/06/1983","Mon","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2217","14/06/1983","Tue","obstruction","liquor workers","firm","Irish Distillers","demand return of worker benefits","UK/Northern Ireland","Middletown","worker benefits",NA,NA,36,0,0,0,"N",0,0,0,550700,"Irish Times","15/06/1983",NA
"2218","14/06/1983","Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2219","14/06/1983","Tue","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2220","15/06/1983","Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2221","15/06/1983","Wed","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2222","16/06/1983","Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2223","16/06/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2224","17/06/1983","Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2225","17/06/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2226","18/06/1983","Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2227","18/06/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2228","19/06/1983","Sun","raid","PIRA","government","police","police intercept van full of explosives","UK/Northern Ireland","Ballymena","terror",NA,NA,2,2,0,0,"N",8,0,0,102701,"Reuters","19/06/1983",NA
"2229","19/06/1983","Sun","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2230","19/06/1983","Sun","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2231","20/06/1983","Mon","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2232","20/06/1983","Mon","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2233","21/06/1983","Tue","hunger strike","UVF","government","prison","prisoner demands new trial; says he is innocent","UK/Northern Ireland","Belfast","new trial",NA,NA,1,0,0,0,"N",301,0,0,350000,"Reuters","29/06/1983",NA
"2234","21/06/1983","Tue","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2235","21/06/1983","Tue","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2236","22/06/1983","Wed","attack","PIRA","government","UK troops","2 sites of mortar attacks on UK fort","UK/Northern Ireland","Crossmaglen","Irish unity",NA,NA,12,0,0,0,"Y",301,0,0,102701,"Reuters","22/06/1983",NA
"2237","22/06/1983","Wed","hunger strike","UVF","government","prison","prisoner demands new trial; says he is innocent","UK/Northern Ireland","Belfast","new trial",NA,NA,1,0,0,0,"N",301,0,0,350000,"Reuters","29/06/1983",NA
"2238","22/06/1983","Wed","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2239","22/06/1983","Wed","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2240","23/06/1983","Thu","hunger strike","UVF","government","prison","prisoner demands new trial; says he is innocent","UK/Northern Ireland","Belfast","new trial",NA,NA,1,0,0,0,"N",301,0,0,350000,"Reuters","29/06/1983",NA
"2241","23/06/1983","Thu","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2242","23/06/1983","Thu","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2243","24/06/1983","Fri","hunger strike","UVF","government","prison","prisoner demands new trial; says he is innocent","UK/Northern Ireland","Belfast","new trial",NA,NA,1,0,0,0,"N",301,0,0,350000,"Reuters","29/06/1983",NA
"2244","24/06/1983","Fri","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2245","24/06/1983","Fri","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2246","25/06/1983","Sat","hunger strike","UVF","government","prison","prisoner demands new trial; says he is innocent","UK/Northern Ireland","Belfast","new trial",NA,NA,1,0,0,0,"N",301,0,0,350000,"Reuters","29/06/1983",NA
"2247","25/06/1983","Sat","hostage-nd","INLA","government","police","kidnap wife of defector & informer","UK/Northern Ireland","Belfast","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","17/08/1983",NA
"2248","25/06/1983","Sat","hostage-nd","PIRA","informer",NA,"hold informer's father hostage","UK/Northern Ireland","Derry","anti-informer",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","27/09/1983",NA
"2249","26/06/1983","Sun","hunger strike","UVF","government","prison","prisoner demands new trial; says he is innocent","UK/Northern Ireland","Belfast","new trial",NA,NA,1,0,0,0,"N",301,0,0,350000,"Reuters","29/06/1983",NA
