Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
22/06/1987;Mon;strike;electricians;firm;Short Brothers;strike for higher pay;UK/Northern Ireland;Queen's Island;wages;;;501;0;0;0;N;0;0;0;550700;Belfast Telegraph;23/06/1987;
23/06/1987;Tue;assassination;PIRA;government;police;takes rifle from baby carriage in playground & shoots dead policeman;UK/Northern Ireland;Belfast;Irish unity;;;1;0;0;0;Y;1;0;1;83389;Reuters;23/06/1987;
24/06/1987;Wed;assassination;PIRA;Republican;;shoot dead an alleged informer;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;83389;Reuters;24/06/1987;
25/06/1987;Thu;assassination;UVF;Catholic;;Catholic man shot dead;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;26/06/1987;
26/06/1987;Fri;assassination;PIRA;government;UDR;masked gunman misses UDR member in car;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;5;0;0;83389;Reuters;26/06/1987;
27/06/1987;Sat;assassination;PIRA;politician;;fire on, but miss, car of Unionist politician;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;1;0;0;83389;Reuters;27/06/1987;
28/06/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
29/06/1987;Mon;riot;Sinn Fein;government;police;"clash with police; police fire plastic bullets";UK/Northern Ireland;Belfast;Irish unity;;;40;0;0;0;Y;101;0;0;83389;Reuters;30/06/1987;
30/06/1987;Tue;assassination;UFF;Catholic;;burst into flat & shoot dead Catholic man;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;30/06/1987;
01/07/1987;Wed;strike;aircraft workers;firm;Short Brothers;Catholic workers strike against UK flags;UK/Northern Ireland;Queen's Island;Irish unity;;;2000;0;0;0;N;0;0;0;300000;Financial Times;02/07/1987;
02/07/1987;Thu;assassination;UVF;Catholic;;Catholic man shot dead & left at quarry;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Xinhau;03/07/1987;
02/07/1987;Thu;demonstration;aircraft workers;firm;Short Brothers;Loyalist workers protest removal of flags;UK/Northern Ireland;Queen's Island;British unity;;;1001;0;0;0;N;0;0;0;350000;Reuters;03/07/1987;
03/07/1987;Fri;lockout;aircraft workers;firm;Short Brothers;firm closes until flag controversy is settled;UK/Northern Ireland;Queen's Island;flag conflict;;;0;0;0;0;N;0;0;0;550700;Reuters;06/07/1987;
04/07/1987;Sat;riot;Loyalists;government;police;clash with police against marching barriers;UK/Northern Ireland;Portadown;British unity;7/12/1690;22:00;150;2;0;0;Y;301;0;0;350000;Reuters;05/07/1987;
04/07/1987;Sat;lockout;aircraft workers;firm;Short Brothers;firm closes until flag controversy is settled;UK/Northern Ireland;Queen's Island;flag conflict;;;0;0;0;0;N;0;0;0;550700;Reuters;06/07/1987;
05/07/1987;Sun;obstruction;Loyalists;government;police;police clear dissident erected barriers;UK/Northern Ireland;Portadown;British unity;7/12/1690;;50;0;0;0;Y;301;0;0;350000;Reuters;05/07/1987;
05/07/1987;Sun;symbolic;Loyalists;government;police;stage religious service in the street;UK/Northern Ireland;Portadown;British unity;7/12/1690;;400;0;0;0;N;301;0;0;350000;Reuters;05/07/1987;
06/07/1987;Mon;strike;oil drivers;firm;BP;strike against outside contract for airport delivery;UK/Northern Ireland;Belfast;outside contractor;;;101;0;0;0;N;0;0;0;550700;Belfast Telegraph;07/07/1987;
07/07/1987;Tue;riot;Loyalists;government;police;clash with police;UK/Northern Ireland;Belfast;British unity;;;150;0;0;0;Y;301;0;0;350000;Reuters;07/07/1987;
07/07/1987;Tue;bomb-nd;Loyalists;government;police;acid bomb thrown at armored police van;UK/Northern Ireland;Belfast;British unity;;;3;0;0;0;Y;301;0;0;350000;Reuters;07/07/1987;
07/07/1987;Tue;assassination;PIRA;Loyalists;;Protestant shot dead in a pool hall;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;83389;Reuters;07/07/1987;
08/07/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
09/07/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
10/07/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
11/07/1987;Sat;riot;Loyalists;government;police;4 police hurt by Molatov cocktails;UK/Northern Ireland;Armagh;British unity;7/12/1690;;150;0;0;0;Y;301;0;0;350000;Reuters;11/07/1987;
11/07/1987;Sat;bomb-nd;Sinn Fein;Loyalists;;throw fire bombs into Protestant houses;UK/Northern Ireland;Bellathey;Irish unity;;;31;0;0;0;Y;0;0;0;83389;Reuters;11/07/1987;
12/07/1987;Sun;assassination;PIRA;Loyalists;;Protestant shot dead;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;83389;Reuters;12/07/1987;
13/07/1987;Mon;demonstration;Loyalists;Catholics;;march to celebrate Battle of the Boyne;UK/Northern Ireland;Northern Ireland;British unity;7/12/1690;;30001;0;0;0;Y;3001;6;0;350000;Reuters;13/07/1987;
14/07/1987;Tue;strike;bank workers;firm;Trustee Savings Bank;strike for higher pay;UK/Northern Ireland;Northern Ireland;wages;;;1001;0;0;0;N;0;0;0;550700;Financial Times;15/07/1987;
15/07/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
16/07/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
17/07/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
18/07/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
19/07/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
20/07/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
21/07/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
22/07/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
23/07/1987;Thu;assassination;PIRA;government;UDR;shoot dead UDR soldier as he drives home;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;1;0;1;83389;Reuters;23/07/1987;
24/07/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
25/07/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
26/07/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
27/07/1987;Mon;assassination;PIRA;government;police;burst throw back door & shoot dead policeman;UK/Northern Ireland;Ballymena;Irish unity;;0:05;2;0;0;0;Y;1;0;1;83389;Reuters;27/07/1987;
28/07/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
29/07/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
30/07/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
31/07/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
01/08/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
02/08/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
03/08/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
04/08/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
05/08/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
06/08/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
07/08/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
08/08/1987;Sat;demonstration;Loyalists;Catholics;police;annual Apprentice Boys march;UK/Northern Ireland;Derry;British unity;8/10/1689;;15000;0;0;0;N;301;0;0;350000;Reuters;08/08/1987;
08/08/1987;Sat;riot;Sinn Fein;government;police;riot on anniversary of internment without trial;UK/Northern Ireland;Derry;Irish unity;09/08/1971;;301;0;0;0;Y;301;5;0;83389;Xinhau;09/08/1987;
08/08/1987;Sat;assassination;PIRA;Protestant;;shoot dead a Protestant man;UK/Northern Ireland;Derry;Irish unity;09/08/1971;;2;0;0;0;Y;0;0;0;83389;Reuters;09/08/1987;
09/08/1987;Sun;bomb-nd;PIRA;government;trains;2 bombs at train station injure 2 kids, 1 adult;UK/Northern Ireland;Derry;Irish unity;09/08/1971;;3;0;0;0;Y;0;0;0;83389;Xinhau;09/08/1987;
10/08/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
11/08/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
12/08/1987;Wed;bomb-nd;PIRA;firm;Carpet Warehouse;5 bombs rip through warehouse, ignite other buildings;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;83389;Reuters;12/08/1987;
13/08/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
14/08/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
15/08/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
16/08/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
17/08/1987;Mon;extortion;PIRA;firm;building contractors;PIRA demands protection funds from firms;UK/Northern Ireland;Belfast;Irish unity;;;101;0;0;0;N;0;0;0;83389;Construction News;20/08/1987;
18/08/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
19/08/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
20/08/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
21/08/1987;Fri;bomb-nd;PIRA;government;UK troops;bomb injures 2 soldiers;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;2;2;0;83389;Reuters;21/08/1987;
22/08/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
23/08/1987;Sun;assassination;UFF;Catholics;;Catholic taxi driver shot dead;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;23/08/1987;
24/08/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
25/08/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
26/08/1987;Wed;extortion;PIRA;firm;oil firms;threaten oil firms who deliver to police or military;UK/Northern Ireland;Northern Ireland;Irish unity;;;101;0;0;0;N;0;0;0;83389;Reuters;26/08/1987;
26/08/1987;Wed;assassination;PIRA;government;police;burst into bar & shoot dead 2 police, injure 2 others;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;3;1;2;83389;Reuters;26/08/1987;
27/08/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
28/08/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
29/08/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
30/08/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
31/08/1987;Mon;assassination;PIRA;government;police;shoot dead policeman outside his home;UK/Northern Ireland;Ballyronan;Irish unity;;;2;0;0;0;Y;1;0;1;83389;Reuters;31/08/1987;
01/09/1987;Tue;assassination;PIRA;Catholics;;shoot dead an alleged informer;UK/Northern Ireland;Newry;Irish unity;;;2;0;0;0;Y;0;0;0;83389;Reuters;02/09/1987;
02/09/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
03/09/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
04/09/1987;Fri;bomb-nd;PIRA;government;police;"throw 2 grenades at police car; injure 6 civilians & 1 policeman";UK/Northern Ireland;Derry;Irish unity;;;3;0;0;0;Y;3;1;0;83389;Reuters;05/09/1987;
05/09/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
06/09/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
07/09/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
08/09/1987;Tue;assassination;UVF;Catholics;;shoot dead a Catholic in front of his family;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Xinhau;09/09/1987;
09/09/1987;Wed;assassination;PIRA;Protestant;;shoot dead a Protestant truck driver;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;83389;Xinhau;09/09/1987;
10/09/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
11/09/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
12/09/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
13/09/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
14/09/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
15/09/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
16/09/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
17/09/1987;Thu;assassination;PIRA;government;UDR;shoot dead soldier in front of his family;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;1;0;1;83389;Reuters;17/09/1987;
17/09/1987;Thu;obstruction;Loyalists;government;;build barricade at 'murder mile' to block gunmen;UK/Northern Ireland;Belfast;British unity;;;301;0;0;0;Y;0;0;0;350000;Reuters;17/09/1987;
18/09/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
19/09/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
20/09/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
21/09/1987;Mon;assassination;UFF;Catholics;;Catholic man shot dead in his car;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;21/09/1987;
22/09/1987;Tue;convict;Loyalists;government;court;politician sentenced to week in jail for tax evasion against accord;UK/Northern Ireland;Belfast;Anglo-Irish accord;;;1;1;0;0;Y;0;0;0;350000;Financial Times;23/09/1987;
23/09/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
24/09/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
25/09/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
26/09/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
27/09/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
28/09/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
29/09/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
30/09/1987;Wed;bomb-nd;PIRA;government;police;defused 900 kg bomb near elementary school;UK/Northern Ireland;Derry;Irish unity;;;3;0;0;0;N;8;0;0;83389;Reuters;30/09/1987;
01/10/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
02/10/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
03/10/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
04/10/1987;Sun;obstruction;DUP;firm;bars;55 congregations picket bars on first Sunday allowed to open;UK/Northern Ireland;Northern Ireland;anti-alcohol;;;110;0;0;0;N;0;0;0;152749;Reuters;05/10/1987;
05/10/1987;Mon;assassination;INLA;firm;businessman;shoot dead & dump body in hijacked car;UK/Northern Ireland;Crossmaglen;Irish unity;;;2;0;0;0;Y;0;0;0;83389;Reuters;05/10/1987;
06/10/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
07/10/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
08/10/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
09/10/1987;Fri;assassination;UVF;Catholics;;retired taxi driver shot dead, son wounded;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Xinhau;09/10/1987;
10/10/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
11/10/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
12/10/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
13/10/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
14/10/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
15/10/1987;Thu;bomb-nd;PIRA;U.S.;consulate;police defuse bomb at U.S. consulate;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;N;8;0;0;83389;Reuters;15/10/1987;
16/10/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
17/10/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
18/10/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
19/10/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
20/10/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
21/10/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
22/10/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
23/10/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
24/10/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
25/10/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
26/10/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
27/10/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
28/10/1987;Wed;bomb-wd;PIRA;government;police;bomb explodes in hijacked car, killing bombers;UK/Northern Ireland;Derry;Irish unity;;;3;0;0;2;Y;0;0;0;83389;Reuters;28/10/1987;
29/10/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
30/10/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
31/10/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
01/11/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
02/11/1987;Mon;rally;Sinn Fein;government;police;mourners clash with police at PIRA funeral;UK/Northern Ireland;Derry;Irish unity;;;301;0;7;0;Y;301;20;0;83389;Reuters;02/11/1987;
03/11/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
04/11/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
05/11/1987;Thu;ultimatum;PIRA;firm;Farrans;construction firm resigns because of PIRA threats;UK/Northern Ireland;Holywood;Irish unity;;;101;0;0;0;N;0;0;0;83389;Reuters;05/11/1987;
06/11/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
07/11/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
08/11/1987;Sun;bomb-wd;PIRA;government;UK troops;large bomb explodes at a memorial day rally;UK/Northern Ireland;Enniskillen;Irish unity;;;3;0;0;0;Y;101;65;11;83389;Xinhau;08/11/1987;
09/11/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
10/11/1987;Tue;rally;citizens;PIRA;;first funerals of the PIRA bombing;UK/Northern Ireland;Enniskillen;terror;08/11/1987;;1001;0;0;0;N;0;0;0;800000;Reuters;10/11/1987;
11/11/1987;Wed;bomb-nd;PIRA;government;school;police defuse bomb at elementary school;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;N;8;0;0;83389;Reuters;11/11/1987;
11/11/1987;Wed;bomb-nd;PIRA;government;police;police defuse 60 kg bomb;UK/Northern Ireland;Tullyhommon;Irish unity;;;3;0;0;0;N;8;0;0;83389;Reuters;11/11/1987;
11/11/1987;Wed;rally;citizens;PIRA;;more funerals of PIRA bomb victims;UK/Northern Ireland;Enniskillen;terror;08/11/1987;;501;0;0;0;N;0;0;0;800000;Reuters;11/11/1987;
12/11/1987;Thu;rally;citizens;PIRA;;last funerals of PIRA bomb victims;UK/Northern Ireland;Enniskillen;terror;08/11/1987;;301;0;0;0;N;0;0;0;800000;Reuters;12/11/1987;
13/11/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
14/11/1987;Sat;demonstration;DUP;government;;march against Anglo-Irish accord;UK/Northern Ireland;Hillsborough;Anglo-Irish accord;15/11/1985;;3001;0;0;0;N;0;0;0;350000;Reuters;14/11/1987;
15/11/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
16/11/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
17/11/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
18/11/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
19/11/1987;Thu;assassination;PIRA;DUP;;a leader in DUP shot in the head;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;83389;Reuters;19/11/1987;
20/11/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
21/11/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
22/11/1987;Sun;rally;citizens;PIRA;;M. Thatcher joins citizens against PIRA;UK/Northern Ireland;Enniskillen;terror;08/11/1987;;7000;0;0;0;N;301;0;0;3000000;Reuters;22/11/1987;
22/11/1987;Sun;demonstration;citizens;PIRA;;march through city against PIRA;UK/Northern Ireland;Enniskillen;terror;08/11/1987;;3001;0;0;0;N;0;0;0;3000000;Reuters;22/11/1987;
23/11/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
24/11/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
25/11/1987;Wed;bomb-nd;PIRA;government;police;plant scores of fake bombs to stop city;UK/Northern Ireland;Belfast;Irish unity;;;31;0;0;0;N;301;0;0;83389;Reuters;25/11/1987;
26/11/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
27/11/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
28/11/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
29/11/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
30/11/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
01/12/1987;Tue;arrest;Sinn Fein;government;police;arrest city councilor on suspicion of terror;UK/Northern Ireland;Belfast;Irish unity;;;1;1;0;0;N;3;0;0;83389;Reuters;01/12/1987;
02/12/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
03/12/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
04/12/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
05/12/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
06/12/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
07/12/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
08/12/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
09/12/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
10/12/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
11/12/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
12/12/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
13/12/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
14/12/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
15/12/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
16/12/1987;Wed;bomb-wd;PIRA;Protestants;;"2 bombs rock housing; 1 killed, 15 injured, 50 houses destroyed";UK/Northern Ireland;Tullygalley;Irish unity;;;6;0;0;0;Y;0;0;0;83389;Reuters;16/12/1987;
16/12/1987;Wed;bomb-nd;PIRA;government;airport;bomb destroys abandoned airport;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;83389;Reuters;16/12/1987;
17/12/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
18/12/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
19/12/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
20/12/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
21/12/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
22/12/1987;Tue;bomb-wd;PIRA;UDA;;car bomb kills UDA official;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;1;0;1;83389;Reuters;22/12/1987;
23/12/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
24/12/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
25/12/1987;Fri;;;;;;;;;;;;;;;;;;;;;;no event
26/12/1987;Sat;;;;;;;;;;;;;;;;;;;;;;no event
27/12/1987;Sun;;;;;;;;;;;;;;;;;;;;;;no event
28/12/1987;Mon;;;;;;;;;;;;;;;;;;;;;;no event
29/12/1987;Tue;;;;;;;;;;;;;;;;;;;;;;no event
30/12/1987;Wed;;;;;;;;;;;;;;;;;;;;;;no event
31/12/1987;Thu;;;;;;;;;;;;;;;;;;;;;;no event
01/01/1988;Fri;;;;;;;;;;;;;;;;;;;;;;no event
02/01/1988;Sat;;;;;;;;;;;;;;;;;;;;;;no event
03/01/1988;Sun;;;;;;;;;;;;;;;;;;;;;;no event
04/01/1988;Mon;;;;;;;;;;;;;;;;;;;;;;no event
05/01/1988;Tue;resign;judge;government;police;judge resigns against inadequate protection;UK/Northern Ireland;Belfast;assassination protection;;;1;0;0;0;N;0;0;0;30001;Reuters;05/01/1988;
06/01/1988;Wed;convict;MPs;government;court;MPs jailed for not paying fine for illegal protest;UK/Northern Ireland;Belfast;Anglo-Irish accord;;;2;2;0;0;N;0;0;0;350000;Reuters;06/01/1988;
07/01/1988;Thu;;;;;;;;;;;;;;;;;;;;;;no event
08/01/1988;Fri;raid;UDA;government;police;police find & confiscate UDA weapons;UK/Northern Ireland;Portadown;Anglo-Irish accord;;;3;3;0;0;N;101;0;0;350000;Xinhau;08/01/1988;
08/01/1988;Fri;raid;UDA;government;police;raid UDA offices & find more weapons;UK/Northern Ireland;Belfast;terror;;;0;0;0;0;N;101;0;0;350000;Reuters;08/01/1988;
08/01/1988;Fri;raid;PIRA;government;police;raid PIRA hideout & find weapons;UK/Northern Ireland;Belfast;terror;;;4;4;0;0;N;101;0;0;83389;Reuters;08/01/1988;
09/01/1988;Sat;bomb-nd;PIRA;government;court;car bomb explodes near courts;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;83389;Xinhau;09/01/1988;
10/01/1988;Sun;;;;;;;;;;;;;;;;;;;;;;no event
11/01/1988;Mon;;;;;;;;;;;;;;;;;;;;;;no event
12/01/1988;Tue;;;;;;;;;;;;;;;;;;;;;;no event
13/01/1988;Wed;;;;;;;;;;;;;;;;;;;;;;no event
14/01/1988;Thu;;;;;;;;;;;;;;;;;;;;;;no event
15/01/1988;Fri;assassination;UFF;Catholics;;19-year old Catholic man shot dead in hallway;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;15/01/1988;
15/01/1988;Fri;assassination;PIRA;government;UDR;shoot dead off-duty soldier;UK/Northern Ireland;Tyrone;Irish unity;;;2;0;0;0;Y;1;0;1;83389;Financial Times;16/01/1988;
16/01/1988;Sat;assassination;PIRA;government;UDR;shoot dead soldier walking girlfriend home;UK/Northern Ireland;Belfast;Irish unity;;0:30;2;0;0;0;Y;1;0;1;83389;Reuters;16/01/1988;
17/01/1988;Sun;;;;;;;;;;;;;;;;;;;;;;no event
18/01/1988;Mon;;;;;;;;;;;;;;;;;;;;;;no event
19/01/1988;Tue;assassination;PIRA;Catholics;police;shoot dead alleged informer;UK/Northern Ireland;Belfast;Irish unity;;20:00;2;0;0;0;Y;0;0;0;83389;Reuters;19/01/1988;
20/01/1988;Wed;convict;MP;government;court;jailed to refusal to pay fine for illegal protest;UK/Northern Ireland;Belfast;Anglo-Irish accord;;;1;1;0;0;N;0;0;0;350000;Financial Times;21/01/1988;
21/01/1988;Thu;deployment;PIRA;government;UK troops;new brigade deployed along Irish border;UK/Northern Ireland;Irish border;terror;;;0;0;0;0;N;5000;0;0;83389;Xinhau;21/01/1988;
22/01/1988;Fri;;;;;;;;;;;;;;;;;;;;;;no event
23/01/1988;Sat;;;;;;;;;;;;;;;;;;;;;;no event
24/01/1988;Sun;;;;;;;;;;;;;;;;;;;;;;no event
25/01/1988;Mon;assassination;PIRA;firm;building contractor;shoot dead CEO of building firm;UK/Northern Ireland;Dundrum;Irish unity;;;2;0;0;0;Y;0;0;0;83389;Xinhau;25/01/1988;
25/01/1988;Mon;bomb-wd;PIRA;government;police;2 home-made grenades thrown at police vehicles;UK/Northern Ireland;Belfast;Irish unity;;20:00;3;0;0;0;Y;8;6;1;83389;Reuters;25/01/1988;
26/01/1988;Tue;bomb-nd;PIRA;government;police;grenade thrown at police station injures 3 police, 3 civilians;UK/Northern Ireland;Dunmurry;Irish unity;;;3;0;0;0;Y;8;3;0;83389;Reuters;26/01/1988;
27/01/1988;Wed;convict;DUP;government;court;Ian Paisley goes to jail for illegal protest;UK/Northern Ireland;Belfast;Anglo-Irish accord;;;1;1;0;0;N;0;0;0;152749;Reuters;27/01/1988;
28/01/1988;Thu;;;;;;;;;;;;;;;;;;;;;;no event
