Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
24/11/1981;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
25/11/1981;Wed;attack;gunman;Sinn Fein;office;lone gunmen shoots at office, injures 2 workers;Ireland;Dublin;anti-IRA;;;1;0;0;0;Y;0;0;0;3001;Reuters;25/11/1981;
25/11/1981;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
26/11/1981;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
27/11/1981;Fri;demonstration;farmers;government;EU;demand higher prices;Ireland;Dublin;farm prices;;;40000;0;0;0;N;0;0;0;153000;Reuters;27/11/1981;
27/11/1981;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
28/11/1981;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
29/11/1981;Sun;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
30/11/1981;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
01/12/1981;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
02/12/1981;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
03/12/1981;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
04/12/1981;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
05/12/1981;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
05/12/1981;Sat;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
06/12/1981;Sun;;;;;;;;;;;;;;;;;;;;;;no event
07/12/1981;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
07/12/1981;Mon;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
08/12/1981;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
08/12/1981;Tue;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
09/12/1981;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
09/12/1981;Wed;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
10/12/1981;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
10/12/1981;Thu;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
11/12/1981;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
11/12/1981;Fri;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
12/12/1981;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
12/12/1981;Sat;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
13/12/1981;Sun;;;;;;;;;;;;;;;;;;;;;;no event
14/12/1981;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
14/12/1981;Mon;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
15/12/1981;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
15/12/1981;Tue;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
16/12/1981;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
16/12/1981;Wed;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
17/12/1981;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
17/12/1981;Thu;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
18/12/1981;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
18/12/1981;Fri;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
19/12/1981;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
19/12/1981;Sat;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
20/12/1981;Sun;;;;;;;;;;;;;;;;;;;;;;no event
21/12/1981;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
21/12/1981;Mon;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
22/12/1981;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
22/12/1981;Tue;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
23/12/1981;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
23/12/1981;Wed;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
24/12/1981;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
24/12/1981;Thu;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
25/12/1981;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
26/12/1981;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
26/12/1981;Sat;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
27/12/1981;Sun;;;;;;;;;;;;;;;;;;;;;;no event
28/12/1981;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
28/12/1981;Mon;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
29/12/1981;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
29/12/1981;Tue;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
30/12/1981;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
30/12/1981;Wed;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
31/12/1981;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
31/12/1981;Thu;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
01/01/1982;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
01/01/1982;Fri;strike;ammonia workers;firm;NET;claim firm violates labor agreement;Ireland;Marino Point;labor agreement;;;301;0;0;0;N;0;0;0;678827;Irish Independent;06/01/1982;
01/01/1982;Fri;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
02/01/1982;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
02/01/1982;Sat;strike;ammonia workers;firm;NET;claim firm violates labor agreement;Ireland;Marino Point;labor agreement;;;301;0;0;0;N;0;0;0;678827;Irish Independent;06/01/1982;
02/01/1982;Sat;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
03/01/1982;Sun;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
04/01/1982;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;05/01/1982;
04/01/1982;Mon;strike;ammonia workers;firm;NET;claim firm violates labor agreement;Ireland;Marino Point;labor agreement;;;301;0;0;0;N;0;0;0;678827;Irish Independent;06/01/1982;
04/01/1982;Mon;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
05/01/1982;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/01/1982;
05/01/1982;Tue;strike;ammonia workers;firm;NET;claim firm violates labor agreement;Ireland;Marino Point;labor agreement;;;301;0;0;0;N;0;0;0;678827;Irish Independent;06/01/1982;
05/01/1982;Tue;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
05/01/1982;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
06/01/1982;Wed;strike;ammonia workers;firm;NET;claim firm violates labor agreement;Ireland;Marino Point;labor agreement;;;301;0;0;0;N;0;0;0;678827;Irish Independent;06/01/1982;
06/01/1982;Wed;strike;dock workers;firm;;refuse to unload coal for bonus payments;Ireland;Dublin;bonus payments;;;301;0;0;0;N;0;0;0;678827;Irish Times;08/01/1982;
06/01/1982;Wed;strike;bakers;firm;Ranks;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;12/01/1982;
06/01/1982;Wed;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
06/01/1982;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
07/01/1982;Thu;strike;dock workers;firm;;refuse to unload coal for bonus payments;Ireland;Dublin;bonus payments;;;301;0;0;0;N;0;0;0;678827;Irish Times;08/01/1982;
07/01/1982;Thu;strike;bakers;firm;Ranks;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;12/01/1982;
07/01/1982;Thu;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
07/01/1982;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
08/01/1982;Fri;strike;dock workers;firm;;refuse to unload coal for bonus payments;Ireland;Dublin;bonus payments;;;301;0;0;0;N;0;0;0;678827;Irish Times;08/01/1982;
08/01/1982;Fri;strike;bakers;firm;Ranks;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;12/01/1982;
08/01/1982;Fri;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
08/01/1982;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
09/01/1982;Sat;strike;bakers;firm;Ranks;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;12/01/1982;
09/01/1982;Sat;strike;dock workers;firm;;refuse to unload coal for bonus payments;Ireland;Dublin;bonus payments;;;301;0;0;0;N;0;0;0;678827;Irish Times;14/01/1982;
09/01/1982;Sat;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
09/01/1982;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
10/01/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
11/01/1982;Mon;strike;bakers;firm;Ranks;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;12/01/1982;
11/01/1982;Mon;strike;dock workers;firm;;refuse to unload coal for bonus payments;Ireland;Dublin;bonus payments;;;301;0;0;0;N;0;0;0;678827;Irish Times;14/01/1982;
11/01/1982;Mon;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
11/01/1982;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
12/01/1982;Tue;strike;bakers;firm;Ranks;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;12/01/1982;
12/01/1982;Tue;strike;dock workers;firm;;refuse to unload coal for bonus payments;Ireland;Dublin;bonus payments;;;301;0;0;0;N;0;0;0;678827;Irish Times;14/01/1982;
12/01/1982;Tue;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
12/01/1982;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
13/01/1982;Wed;strike;dock workers;firm;;refuse to unload coal for bonus payments;Ireland;Dublin;bonus payments;;;301;0;0;0;N;0;0;0;678827;Irish Times;14/01/1982;
13/01/1982;Wed;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
13/01/1982;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
14/01/1982;Thu;strike;dock workers;firm;;refuse to unload coal for bonus payments;Ireland;Dublin;bonus payments;;;301;0;0;0;N;0;0;0;678827;Irish Times;14/01/1982;
14/01/1982;Thu;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
14/01/1982;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
15/01/1982;Fri;strike;clerical workers;firm;Quinnsworth;strike for higher pay;Ireland;Dun Laoghaire;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/01/1982;
15/01/1982;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
16/01/1982;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
17/01/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
18/01/1982;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
19/01/1982;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
20/01/1982;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
21/01/1982;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;21/01/1982;
22/01/1982;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;23/01/1982;
23/01/1982;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;23/01/1982;
24/01/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
25/01/1982;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;25/01/1982;
26/01/1982;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
27/01/1982;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
28/01/1982;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
29/01/1982;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
30/01/1982;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
31/01/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
01/02/1982;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
02/02/1982;Tue;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
03/02/1982;Wed;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
04/02/1982;Thu;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
05/02/1982;Fri;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
06/02/1982;Sat;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;06/02/1982;
07/02/1982;Sun;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;09/02/1982;
08/02/1982;Mon;strike;zinc miners;firm;Tara;strike for higher pay;Ireland;Navan;wages;;;301;0;0;0;N;0;0;0;678827;Financial Times;09/02/1982;
08/02/1982;Mon;strike;film editors;firm;RTE;strike for higher pay;Ireland;Dublin;wages;;;101;0;0;0;N;0;0;0;678827;Irish Independent;09/02/1982;
09/02/1982;Tue;;;;;;;;;;;;;;;;;;;;;;no event
10/02/1982;Wed;;;;;;;;;;;;;;;;;;;;;;no event
11/02/1982;Thu;;;;;;;;;;;;;;;;;;;;;;no event
12/02/1982;Fri;demonstration;clothing workers;government;;march against higher tax on clothing;Ireland;Dublin;taxes;;;1000;0;0;0;N;0;0;0;678827;Irish Independent;13/02/1982;
13/02/1982;Sat;demonstration;meat workers;firm;Clover Meats;fired workers demand compensation;Ireland;Waterford;unemployment compensation;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/02/1982;
14/02/1982;Sun;demonstration;meat workers;firm;Clover Meats;fired workers demand compensation;Ireland;Waterford;unemployment compensation;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/02/1982;
15/02/1982;Mon;demonstration;meat workers;firm;Clover Meats;fired workers demand compensation;Ireland;Waterford;unemployment compensation;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/02/1982;
16/02/1982;Tue;obstruction;meat workers;firm;Clover Meats;block Redmond bridge;Ireland;Waterford;unemployment compensation;;;301;0;0;0;N;0;0;0;678827;Irish Independent;16/02/1982;
17/02/1982;Wed;;;;;;;;;;;;;;;;;;;;;;no event
18/02/1982;Thu;;;;;;;;;;;;;;;;;;;;;;no event
19/02/1982;Fri;;;;;;;;;;;;;;;;;;;;;;no event
20/02/1982;Sat;;;;;;;;;;;;;;;;;;;;;;no event
21/02/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
22/02/1982;Mon;;;;;;;;;;;;;;;;;;;;;;no event
23/02/1982;Tue;bomb-nd;PIRA;UK;ship;gunmen board UK coast ship & sink it;Ireland;Moville;Irish unity;;;12;0;0;0;Y;0;0;0;7424;Reuters;23/02/1982;
24/02/1982;Wed;;;;;;;;;;;;;;;;;;;;;;no event
25/02/1982;Thu;;;;;;;;;;;;;;;;;;;;;;no event
26/02/1982;Fri;;;;;;;;;;;;;;;;;;;;;;no event
27/02/1982;Sat;;;;;;;;;;;;;;;;;;;;;;no event
28/02/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
01/03/1982;Mon;demonstration;meat workers;firm;Clover Meats;laid-off workers picket Bank of Ireland;Ireland;Dublin;unemployment compensation;;;301;0;0;0;N;0;0;0;678827;Irish Times;02/03/1982;
01/03/1982;Mon;strike;textile workers;firm;Burlington Industries;protest firing of worker for failure to meet quotas;Ireland;Gilogue;worker rights;;;1001;0;0;0;N;0;0;0;678827;Irish Times;04/03/1982;
02/03/1982;Tue;strike;textile workers;firm;Burlington Industries;protest firing of worker for failure to meet quotas;Ireland;Gilogue;worker rights;;;1001;0;0;0;N;0;0;0;678827;Irish Times;04/03/1982;
02/03/1982;Tue;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;05/03/1982;
03/03/1982;Wed;strike;textile workers;firm;Burlington Industries;protest firing of worker for failure to meet quotas;Ireland;Gilogue;worker rights;;;1001;0;0;0;N;0;0;0;678827;Irish Times;04/03/1982;
03/03/1982;Wed;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;05/03/1982;
04/03/1982;Thu;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;05/03/1982;
05/03/1982;Fri;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;05/03/1982;
06/03/1982;Sat;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;11/03/1982;
07/03/1982;Sun;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;11/03/1982;
08/03/1982;Mon;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;11/03/1982;
09/03/1982;Tue;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;11/03/1982;
10/03/1982;Wed;occupation;journalists;firm;RTE;"stay in 'mandatory meeting'; reject productivity guidelines";Ireland;Dublin;worker rights;;;14;0;0;0;N;0;0;0;678827;Irish Independent;11/03/1982;
11/03/1982;Thu;demonstration;sugar beet farmers;government;;demand higher prices;Ireland;Mallow;farm prices;;;101;0;0;0;N;0;0;0;153000;Irish Independent;12/03/1982;
12/03/1982;Fri;;;;;;;;;;;;;;;;;;;;;;no event
13/03/1982;Sat;;;;;;;;;;;;;;;;;;;;;;no event
14/03/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
15/03/1982;Mon;;;;;;;;;;;;;;;;;;;;;;no event
